NAME,income,population,state,county,tract,GEOID20,area_x,city,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area_y
"Census Tract 144, Queens County, New York",468.0,1971.0, New York,081,014400,36081014400,Census Tract 144, Queens County,7864,9702,219829.0,0.0,40.6984968,-73.8284961,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02383509649,2.342196e-05,3,219827
"Census Tract 145, Queens County, New York",576.0,2331.0, New York,081,014500,36081014500,Census Tract 145, Queens County,8503,10437,127743.0,0.0,40.7642808,-73.9075078,35620.0,"New York-Newark-Jersey City, N",3.007743,3.0,0.0151790337,1.362388e-05,3,127743
"Census Tract 147, Queens County, New York",607.0,2712.0, New York,081,014700,36081014700,Census Tract 147, Queens County,8510,10444,147950.0,0.0,40.7629976,-73.9107521,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0199826033,1.577868e-05,3,147949
"Census Tract 148, Queens County, New York",385.0,1615.0, New York,081,014800,36081014800,Census Tract 148, Queens County,8511,10445,157056.0,0.0,40.6945021,-73.8223729,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02724174611,1.673308e-05,3,157058
"Census Tract 149, Queens County, New York",406.0,1822.0, New York,081,014900,36081014900,Census Tract 149, Queens County,8512,10446,106596.0,0.0,40.7618538,-73.9144442,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01369407541,1.136814e-05,3,106596
"Census Tract 150, Queens County, New York",604.0,2562.0, New York,081,015000,36081015000,Census Tract 150, Queens County,8504,10438,147117.0,0.0,40.6934064,-73.821155,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02652322275,1.567369e-05,3,147116
"Census Tract 151, Queens County, New York",536.0,2582.0, New York,081,015100,36081015100,Census Tract 151, Queens County,9295,11336,133442.0,0.0,40.7601669,-73.9108442,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01548205873,1.423092e-05,3,133442
"Census Tract 152, Queens County, New York",624.0,2906.0, New York,081,015200,36081015200,Census Tract 152, Queens County,8505,10439,185295.0,0.0,40.6937454,-73.8137824,35620.0,"New York-Newark-Jersey City, N",3.129385,3.1,0.02092194439,1.97413e-05,3,185295
"Census Tract 153, Queens County, New York",386.0,1922.0, New York,081,015300,36081015300,Census Tract 153, Queens County,9294,11335,121629.0,0.0,40.7580816,-73.9136474,35620.0,"New York-Newark-Jersey City, N",3.01799,3.0,0.01489496347,1.297071e-05,3,121629
"Census Tract 154, Queens County, New York",441.0,1916.0, New York,081,015400,36081015400,Census Tract 154, Queens County,8506,10440,150144.0,0.0,40.6921955,-73.8205589,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02659145075,1.599579e-05,3,150142
"Census Tract 155, Queens County, New York",447.0,2269.0, New York,081,015500,36081015500,Census Tract 155, Queens County,8507,10441,147508.0,0.0,40.7600351,-73.9175962,35620.0,"New York-Newark-Jersey City, N",3.194271,3.2,0.02565174912,1.573089e-05,3,147508
"Census Tract 156, Queens County, New York",630.0,2976.0, New York,081,015600,36081015600,Census Tract 156, Queens County,8508,10442,209476.0,0.0,40.6903444,-73.8206072,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02478620452,2.231646e-05,3,209476
"Census Tract 157, Queens County, New York",291.0,1278.0, New York,081,015700,36081015700,Census Tract 157, Queens County,8509,10443,128464.0,0.0,40.7550147,-73.9219258,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0227136659,1.369896e-05,4,128464
"Census Tract 158.01, Queens County, New York",755.0,3991.0, New York,081,015801,36081015801,Census Tract 158.01, Queens County,7685,9490,295609.0,0.0,40.6888829,-73.8123322,35620.0,"New York-Newark-Jersey City, N",3.08621,3.1,0.0246237545,3.149179e-05,3,295608
"Census Tract 158.02, Queens County, New York",918.0,4629.0, New York,081,015802,36081015802,Census Tract 158.02, Queens County,7642,9430,278405.0,0.0,40.6875454,-73.819636,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02533221282,2.965842e-05,3,278404
"Census Tract 159, Queens County, New York",627.0,3359.0, New York,081,015900,36081015900,Census Tract 159, Queens County,7856,9693,169686.0,0.0,40.7557869,-73.9183424,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01935174042,1.80951e-05,4,169688
"Census Tract 161, Queens County, New York",545.0,2301.0, New York,081,016100,36081016100,Census Tract 161, Queens County,9302,11344,107688.0,0.0,40.7550818,-73.9145861,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01463570227,1.148345e-05,4,107688
"Census Tract 163, Queens County, New York",928.0,3422.0, New York,081,016300,36081016300,Census Tract 163, Queens County,8514,10448,218241.0,0.0,40.7563079,-73.909882,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02392767554,2.327306e-05,3,218243
"Census Tract 164, Queens County, New York",857.0,4082.0, New York,081,016400,36081016400,Census Tract 164, Queens County,7880,9718,197823.0,0.0,40.68508,-73.8165574,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02296196341,2.107328e-05,3,197822
"Census Tract 166, Queens County, New York",971.0,3840.0, New York,081,016600,36081016600,Census Tract 166, Queens County,8515,10449,202882.0,0.0,40.6812765,-73.8207045,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02760897225,2.161093e-05,3,202881
"Census Tract 168, Queens County, New York",737.0,3405.0, New York,081,016800,36081016800,Census Tract 168, Queens County,8516,10450,211385.0,0.0,40.6793675,-73.8172334,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02259147855,2.251579e-05,3,211382
"Census Tract 170, Queens County, New York",588.0,2751.0, New York,081,017000,36081017000,Census Tract 170, Queens County,8517,10452,217461.0,0.0,40.6843144,-73.8120017,35620.0,"New York-Newark-Jersey City, N",3.06968,3.1,0.02569606494,2.316485e-05,3,217459
"Census Tract 172, Queens County, New York",401.0,1845.0, New York,081,017200,36081017200,Census Tract 172, Queens County,8519,10454,191064.0,0.0,40.6823328,-73.8114011,35620.0,"New York-Newark-Jersey City, N",3.055513,3.1,0.02512945022,2.035252e-05,3,191064
"Census Tract 141, Richmond County, New York",654.0,2564.0, New York,085,014100,36085014100,Census Tract 141, Richmond County,8253,10155,311360.0,0.0,40.6288617,-74.1268936,35620.0,"New York-Newark-Jersey City, N",2.999645,3.0,0.02601882254,3.314041e-05,3,311359
"Census Tract 146.04, Richmond County, New York",1962.0,7041.0, New York,085,014604,36085014604,Census Tract 146.04, Richmond County,8234,10129,1129001.0,0.0,40.5500383,-74.1597547,35620.0,"New York-Newark-Jersey City, N",2.985229,3.0,0.04806535762,0.00012002933,3,1129002
"Census Tract 146.07, Richmond County, New York",1259.0,4725.0, New York,085,014607,36085014607,Census Tract 146.07, Richmond County,8711,10677,683480.0,0.0,40.556922,-74.1641209,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03657556474,7.267076e-05,3,683476
"Census Tract 147, Richmond County, New York",888.0,3188.0, New York,085,014700,36085014700,Census Tract 147, Richmond County,8113,9984,1667034.0,2000.0,40.6187861,-74.1123456,35620.0,"New York-Newark-Jersey City, N",2.976756,3.0,0.05937749819,0.00017762326,3,1669033
"Census Tract 151, Richmond County, New York",1372.0,5602.0, New York,085,015100,36085015100,Census Tract 151, Richmond County,8108,9979,1004814.0,0.0,40.6195298,-74.1275942,35620.0,"New York-Newark-Jersey City, N",2.537477,2.5,0.04290170532,0.00010693582,3,1004816
"Census Tract 156.01, Richmond County, New York",1832.0,6075.0, New York,085,015601,36085015601,Census Tract 156.01, Richmond County,8109,9980,1429954.0,0.0,40.5421524,-74.1545777,35620.0,"New York-Newark-Jersey City, N",2.547584,2.5,0.04971467378,0.00015200724,3,1429955
"Census Tract 156.02, Richmond County, New York",934.0,3325.0, New York,085,015602,36085015602,Census Tract 156.02, Richmond County,8110,9981,881072.0,0.0,40.5360199,-74.1618034,35620.0,"New York-Newark-Jersey City, N",2.999991,3.0,0.04189248523,9.365147e-05,3,881073
"Census Tract 156.03, Richmond County, New York",1401.0,4636.0, New York,085,015603,36085015603,Census Tract 156.03, Richmond County,8111,9982,969267.0,2670770.0,40.5314236,-74.1553663,35620.0,"New York-Newark-Jersey City, N",3.515884,3.5,0.09843013718,0.00038689544,4,3640037
"Census Tract 169.01, Richmond County, New York",887.0,3679.0, New York,085,016901,36085016901,Census Tract 169.01, Richmond County,8112,9983,823441.0,0.0,40.6123868,-74.1094587,35620.0,"New York-Newark-Jersey City, N",3.370619,3.4,0.05540913304,8.762393e-05,4,823440
"Census Tract 170.05, Richmond County, New York",1263.0,4913.0, New York,085,017005,36085017005,Census Tract 170.05, Richmond County,8125,9996,1389594.0,681.0,40.5385208,-74.1819957,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.05945309631,0.00014778296,3,1390275
"Census Tract 170.09, Richmond County, New York",1223.0,4710.0, New York,085,017009,36085017009,Census Tract 170.09, Richmond County,8618,10576,1182339.0,0.0,40.5429309,-74.1895874,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04639556581,0.00012568636,3,1182336
"Census Tract 170.11, Richmond County, New York",1250.0,4514.0, New York,085,017011,36085017011,Census Tract 170.11, Richmond County,8605,10560,719396.0,0.0,40.5456376,-74.1702297,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03618638514,7.647714e-05,3,719395
"Census Tract 170.12, Richmond County, New York",1041.0,4020.0, New York,085,017012,36085017012,Census Tract 170.12, Richmond County,8646,10606,922584.0,0.0,40.5529791,-74.1734596,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04787488981,9.808823e-05,3,922584
"Census Tract 176, Richmond County, New York",1246.0,4897.0, New York,085,017600,36085017600,Census Tract 176, Richmond County,8126,9998,3265505.0,2161742.0,40.5252077,-74.1711061,35620.0,"New York-Newark-Jersey City, N",3.323367,3.3,0.10559338195,0.0005767973,4,5427247
"Census Tract 177.01, Richmond County, New York",1067.0,3456.0, New York,085,017701,36085017701,Census Tract 177.01, Richmond County,7947,9793,2935055.0,2825.0,40.6028548,-74.1067914,35620.0,"New York-Newark-Jersey City, N",1.195083,1.2,0.09386170826,0.00031258361,1,2937880
"Census Tract 177.02, Richmond County, New York",823.0,2562.0, New York,085,017702,36085017702,Census Tract 177.02, Richmond County,7946,9792,586941.0,0.0,40.5981757,-74.097294,35620.0,"New York-Newark-Jersey City, N",2.541403,2.5,0.03619368398,6.244446e-05,3,586941
"Census Tract 187.01, Richmond County, New York",469.0,1791.0, New York,085,018701,36085018701,Census Tract 187.01, Richmond County,8597,10551,385154.0,0.0,40.6107434,-74.1272545,35620.0,"New York-Newark-Jersey City, N",3.02031,3.0,0.02822481377,4.098415e-05,3,385155
"Census Tract 187.03, Richmond County, New York",961.0,4387.0, New York,085,018703,36085018703,Census Tract 187.03, Richmond County,8002,9862,474507.0,0.0,40.6033616,-74.128907,35620.0,"New York-Newark-Jersey City, N",3.002266,3.0,0.03052374904,5.048637e-05,3,474505
"Census Tract 187.04, Richmond County, New York",703.0,3459.0, New York,085,018704,36085018704,Census Tract 187.04, Richmond County,7949,9795,538794.0,0.0,40.6043769,-74.1237416,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0314754115,5.732769e-05,3,538797
"Census Tract 189.01, Richmond County, New York",1167.0,4562.0, New York,085,018901,36085018901,Census Tract 189.01, Richmond County,8170,10048,1136446.0,0.0,40.6119223,-74.140048,35620.0,"New York-Newark-Jersey City, N",3.38978,3.4,0.05059869957,0.00012093025,4,1136441
"Census Tract 189.02, Richmond County, New York",1446.0,5742.0, New York,085,018902,36085018902,Census Tract 189.02, Richmond County,8619,10577,755077.0,0.0,40.6050832,-74.1379801,35620.0,"New York-Newark-Jersey City, N",3.997726,4.0,0.04478456321,8.034076e-05,4,755079
"Census Tract 197, Richmond County, New York",471.0,1756.0, New York,085,019700,36085019700,Census Tract 197, Richmond County,8171,10049,300157.0,0.0,40.6169844,-74.1352404,35620.0,"New York-Newark-Jersey City, N",2.980033,3.0,0.02888486238,3.194231e-05,3,300155
"Census Tract 198, Richmond County, New York",1969.0,7075.0, New York,085,019800,36085019800,Census Tract 198, Richmond County,8710,10676,5586388.0,4546063.0,40.5135721,-74.2021256,35620.0,"New York-Newark-Jersey City, N",3.234243,3.2,0.14650740747,0.00107668253,3,10132449
"Census Tract 201, Richmond County, New York",983.0,3655.0, New York,085,020100,36085020100,Census Tract 201, Richmond County,8114,9985,628188.0,0.0,40.6240388,-74.1342646,35620.0,"New York-Newark-Jersey City, N",2.988541,3.0,0.04407057114,6.685801e-05,3,628186
"Census Tract 207.01, Richmond County, New York",703.0,3164.0, New York,085,020701,36085020701,Census Tract 207.01, Richmond County,8003,9863,417768.0,106511.0,40.6391004,-74.1389016,35620.0,"New York-Newark-Jersey City, N",3.562056,3.6,0.03993798268,5.58107e-05,4,524273
"Census Tract 207.02, Richmond County, New York",429.0,2133.0, New York,085,020702,36085020702,Census Tract 207.02, Richmond County,8004,9864,542033.0,289198.0,40.639424,-74.1303523,35620.0,"New York-Newark-Jersey City, N",3.000107,3.0,0.05660086282,8.848804e-05,3,831231
"Census Tract 208.03, Richmond County, New York",2003.0,7595.0, New York,085,020803,36085020803,Census Tract 208.03, Richmond County,8172,10050,2098034.0,0.0,40.5328231,-74.2106656,35620.0,"New York-Newark-Jersey City, N",3.020856,3.0,0.05968573171,0.00022299489,3,2098034
"Census Tract 208.04, Richmond County, New York",1811.0,6228.0, New York,085,020804,36085020804,Census Tract 208.04, Richmond County,8173,10051,1330758.0,0.0,40.5358036,-74.1995324,35620.0,"New York-Newark-Jersey City, N",2.881226,2.9,0.04946876507,0.00014144867,3,1330753
"Census Tract 208.05, Richmond County, New York",1727.0,6337.0, New York,085,020805,36085020805,Census Tract 208.05, Richmond County,7948,9794,1127289.0,7616.0,40.5477446,-74.2142526,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.04512204493,0.00012065257,4,1134906
"Census Tract 213, Richmond County, New York",1168.0,4866.0, New York,085,021300,36085021300,Census Tract 213, Richmond County,8620,10578,784577.0,0.0,40.6326156,-74.138903,35620.0,"New York-Newark-Jersey City, N",3.354229,3.4,0.04695694364,8.351303e-05,4,784574
"Census Tract 223, Richmond County, New York",603.0,2739.0, New York,085,022300,36085022300,Census Tract 223, Richmond County,8174,10052,766316.0,606238.0,40.6366982,-74.149025,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0530913935,0.0001461126,4,1372553
"Census Tract 226.01, Richmond County, New York",1848.0,6858.0, New York,085,022601,36085022601,Census Tract 226.01, Richmond County,8008,9870,1747826.0,522.0,40.5313464,-74.219857,35620.0,"New York-Newark-Jersey City, N",3.382336,3.4,0.07413544724,0.00018582359,4,1748344
"Census Tract 211, New York County, New York",1772.0,10709.0, New York,061,021100,36061021100,Census Tract 211, New York County,8065,9930,347994.0,304929.0,40.8159057,-73.9631154,35620.0,"New York-Newark-Jersey City, N",2.764341,2.8,0.03709343861,6.968796e-05,3,652923
"Census Tract 212, New York County, New York",793.0,4160.0, New York,061,021200,36061021200,Census Tract 212, New York County,8066,9931,176396.0,0.0,40.813761,-73.9390011,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01805917488,1.882664e-05,4,176396
"Census Tract 213.03, New York County, New York",1048.0,6307.0, New York,061,021303,36061021303,Census Tract 213.03, New York County,9934,12012,153292.0,0.0,40.8145587,-73.9531391,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02258078288,1.636092e-05,4,153292
"Census Tract 214, New York County, New York",473.0,3143.0, New York,061,021400,36061021400,Census Tract 214, New York County,8067,9932,135576.0,0.0,40.8177873,-73.9362053,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01529960059,1.447087e-05,4,135577
"Census Tract 215, New York County, New York",1070.0,4277.0, New York,061,021500,36061021500,Census Tract 215, New York County,8673,10634,69708.0,0.0,40.8135272,-73.9494713,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01539992716,7.43988e-06,4,69708
"Census Tract 216, New York County, New York",1860.0,9267.0, New York,061,021600,36061021600,Census Tract 216, New York County,8679,10640,173198.0,0.0,40.8006768,-73.954388,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01859314956,1.848163e-05,4,173197
"Census Tract 218, New York County, New York",1140.0,6198.0, New York,061,021800,36061021800,Census Tract 218, New York County,8069,9934,181869.0,0.0,40.8032221,-73.9525241,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01880529821,1.940789e-05,4,181870
"Census Tract 219, New York County, New York",1348.0,6121.0, New York,061,021900,36061021900,Census Tract 219, New York County,8070,9935,279413.0,189776.0,40.8185701,-73.9603228,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03798036177,5.007985e-05,4,469188
"Census Tract 220, New York County, New York",1455.0,6503.0, New York,061,022000,36061022000,Census Tract 220, New York County,8680,10641,174954.0,0.0,40.8057836,-73.950657,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01855453428,1.867052e-05,4,174954
"Census Tract 221.02, New York County, New York",587.0,2690.0, New York,061,022102,36061022102,Census Tract 221.02, New York County,8071,9936,99000.0,0.0,40.8186544,-73.9461862,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01484560253,1.056693e-05,4,99000
"Census Tract 222, New York County, New York",680.0,3479.0, New York,061,022200,36061022200,Census Tract 222, New York County,8638,10597,181422.0,0.0,40.8083402,-73.9487876,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01879775024,1.936158e-05,4,181423
"Census Tract 223.01, New York County, New York",1494.0,8102.0, New York,061,022301,36061022301,Census Tract 223.01, New York County,8180,10058,186810.0,133262.0,40.8221683,-73.9578271,35620.0,"New York-Newark-Jersey City, N",2.738309,2.7,0.03439924874,3.416506e-05,3,320069
