ct2010,count,NAME,income,population,state,county,tract,GEOID20,area_x,city,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area_y,area_code
134.0,2343,"Census Tract 134, Richmond County, New York",1069.0,4127.0, New York,85,13400,36085013400,Census Tract 134, Richmond County,8189,10067,850704.0,0.0,40.5698839,-74.1174466,35620.0,"New York-Newark-Jersey City, N",2.935743,2.9,0.04061267669,9.046858e-05,3,850704,134.0
135.0,1026,"Census Tract 135, Kings County, New York",995.0,4240.0, New York,47,13500,36047013500,Census Tract 135, Kings County,9663,11723,151867.0,0.0,40.672811,-73.9833133,35620.0,"New York-Newark-Jersey City, N",3.567257,3.6,0.01690160691,1.617483e-05,4,151866,135.0
135.0,1026,"Census Tract 135, Bronx County, New York",949.0,3633.0, New York,5,13500,36005013500,Census Tract 135, Bronx County,8790,10764,167401.0,0.0,40.8271333,-73.9020965,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02279436543,1.787018e-05,4,167401,135.0
135.0,1026,"Census Tract 135, Queens County, New York",313.0,1236.0, New York,81,13500,36081013500,Census Tract 135, Queens County,8497,10431,135758.0,0.0,40.7706488,-73.898977,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01836134418,1.448011e-05,3,135758,135.0
136.0,1048,"Census Tract 136, Kings County, New York",889.0,3829.0, New York,47,13600,36047013600,Census Tract 136, Kings County,8372,10281,214252.0,0.0,40.6268984,-74.0225939,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02575589882,2.2804e-05,2,214253,136.0
136.0,1048,"Census Tract 136, Queens County, New York",355.0,1866.0, New York,81,13600,36081013600,Census Tract 136, Queens County,8498,10432,151408.0,0.0,40.706597,-73.8286538,35620.0,"New York-Newark-Jersey City, N",2.959689,3.0,0.01924919608,1.613384e-05,3,151406,136.0
137.0,864,"Census Tract 137, Kings County, New York",762.0,3484.0, New York,47,13700,36047013700,Census Tract 137, Kings County,8373,10282,152453.0,0.0,40.6703973,-73.9853274,35620.0,"New York-Newark-Jersey City, N",3.581547,3.6,0.01692948036,1.623675e-05,4,152453,137.0
137.0,864,"Census Tract 137, Queens County, New York",465.0,1785.0, New York,81,13700,36081013700,Census Tract 137, Queens County,8499,10433,199933.0,0.0,40.7689714,-73.9049147,35620.0,"New York-Newark-Jersey City, N",3.289121,3.3,0.0262675221,2.132434e-05,4,199931,137.0
137.0,864,"Census Tract 137, New York County, New York",1391.0,6428.0, New York,61,13700,36061013700,Census Tract 137, New York County,8016,9878,226356.0,0.0,40.7652144,-73.9802379,35620.0,"New York-Newark-Jersey City, N",2.000081,2.0,0.02026482782,2.414131e-05,2,226355,137.0
138.0,3511,"Census Tract 138, Kings County, New York",847.0,3527.0, New York,47,13800,36047013800,Census Tract 138, Kings County,8374,10283,162579.0,0.0,40.6243111,-74.0255174,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02033773898,1.730349e-05,2,162580,138.0
138.0,3511,"Census Tract 138, Bronx County, New York",717.0,2853.0, New York,5,13800,36005013800,Census Tract 138, Bronx County,8791,10765,765354.0,3460009.0,40.8197569,-73.8064593,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.12044137353,0.00045101191,3,4225364,138.0
138.0,3511,"Census Tract 138, Queens County, New York",919.0,3724.0, New York,81,13800,36081013800,Census Tract 138, Queens County,8500,10434,169755.0,0.0,40.7065798,-73.8251631,35620.0,"New York-Newark-Jersey City, N",2.971121,3.0,0.02629439887,1.808919e-05,3,169756,138.0
138.0,3511,"Census Tract 138, New York County, New York",2356.0,12448.0, New York,61,13800,36061013800,Census Tract 138, New York County,8639,10598,182092.0,0.0,40.7749214,-73.9538152,35620.0,"New York-Newark-Jersey City, N",3.474935,3.5,0.01797316879,1.942345e-05,4,182093,138.0
138.0,3511,"Census Tract 138, Richmond County, New York",1992.0,6558.0, New York,85,13800,36085013800,Census Tract 138, Richmond County,8190,10068,1407436.0,0.0,40.5704889,-74.1318818,35620.0,"New York-Newark-Jersey City, N",2.826236,2.8,0.05614028156,0.00014967573,3,1407435,138.0
139.0,683,"Census Tract 139, Kings County, New York",829.0,3574.0, New York,47,13900,36047013900,Census Tract 139, Kings County,9614,11674,151331.0,0.0,40.6679862,-73.9873365,35620.0,"New York-Newark-Jersey City, N",3.964995,4.0,0.01687835982,1.611672e-05,4,151332,139.0
139.0,683,"Census Tract 139, New York County, New York",1889.0,10593.0, New York,61,13900,36061013900,Census Tract 139, New York County,8607,10563,181585.0,0.0,40.7672922,-73.9861712,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01878285408,1.936711e-05,4,181585,139.0
140.0,1094,"Census Tract 140, Kings County, New York",602.0,1944.0, New York,47,14000,36047014000,Census Tract 140, Kings County,9714,11777,147522.0,0.0,40.6207782,-74.0196779,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01776859624,1.570031e-05,2,147525,140.0
140.0,1094,"Census Tract 140, Queens County, New York",738.0,3716.0, New York,81,14000,36081014000,Census Tract 140, Queens County,8501,10435,222107.0,0.0,40.7037257,-73.8290482,35620.0,"New York-Newark-Jersey City, N",2.999856,3.0,0.02454111576,2.366662e-05,3,222106,140.0
140.0,1094,"Census Tract 140, New York County, New York",1522.0,7245.0, New York,61,14000,36061014000,Census Tract 140, New York County,8017,9879,179110.0,0.0,40.7759141,-73.95821,35620.0,"New York-Newark-Jersey City, N",1.308654,1.3,0.01822311423,1.910563e-05,1,179110,140.0
141.0,1456,"Census Tract 141, Bronx County, New York",1225.0,5752.0, New York,5,14100,36005014100,Census Tract 141, Bronx County,7551,9329,177165.0,0.0,40.8237653,-73.912295,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02288643587,1.891161e-05,4,177166,141.0
141.0,1456,"Census Tract 141, Queens County, New York",383.0,1690.0, New York,81,14100,36081014100,Census Tract 141, Queens County,9220,11258,171071.0,0.0,40.7669906,-73.90669,35620.0,"New York-Newark-Jersey City, N",3.77248,3.8,0.02192478118,1.824556e-05,4,171070,141.0
141.0,1456,"Census Tract 141, Richmond County, New York",654.0,2564.0, New York,85,14100,36085014100,Census Tract 141, Richmond County,8253,10155,311360.0,0.0,40.6288617,-74.1268936,35620.0,"New York-Newark-Jersey City, N",2.999645,3.0,0.02601882254,3.314041e-05,3,311359,141.0
142.0,605,"Census Tract 142, Kings County, New York",746.0,2992.0, New York,47,14200,36047014200,Census Tract 142, Kings County,9889,11961,200223.0,0.0,40.6225046,-74.0224901,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02356020654,2.130967e-05,2,200227,142.0
142.0,605,"Census Tract 142, New York County, New York",1308.0,4878.0, New York,61,14200,36061014200,Census Tract 142, New York County,8670,10631,178986.0,0.0,40.7772742,-73.9614257,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.01823007456,1.909268e-05,1,178986,142.0
142.01,532,"Census Tract 142.01, Queens County, New York",981.0,4541.0, New York,81,14201,36081014201,Census Tract 142.01, Queens County,9262,11302,210913.0,0.0,40.7009734,-73.8246417,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02021291786,2.247309e-05,3,210913,142.01
142.02,472,"Census Tract 142.02, Queens County, New York",579.0,2721.0, New York,81,14202,36081014202,Census Tract 142.02, Queens County,8502,10436,618133.0,0.0,40.6986663,-73.8203471,35620.0,"New York-Newark-Jersey City, N",3.000304,3.0,0.04019164619,6.586044e-05,3,618131,142.02
143.0,947,"Census Tract 143, Kings County, New York",777.0,3599.0, New York,47,14300,36047014300,Census Tract 143, Kings County,9675,11736,217205.0,0.0,40.6636266,-73.9926558,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02147473676,2.313083e-05,4,217206,143.0
143.0,947,"Census Tract 143, Queens County, New York",754.0,3456.0, New York,81,14300,36081014300,Census Tract 143, Queens County,9311,11353,136506.0,0.0,40.7662996,-73.9115113,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01735747129,1.455891e-05,3,136506,143.0
144.0,605,"Census Tract 144, Bronx County, New York",1281.0,5479.0, New York,5,14400,36005014400,Census Tract 144, Bronx County,8792,10767,401253.0,0.0,40.821257,-73.8233396,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0317997074,4.282999e-05,3,401251,144.0
144.0,605,"Census Tract 144, Queens County, New York",468.0,1971.0, New York,81,14400,36081014400,Census Tract 144, Queens County,7864,9702,219829.0,0.0,40.6984968,-73.8284961,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02383509649,2.342196e-05,3,219827,144.0
144.01,108,"Census Tract 144.01, New York County, New York",1220.0,4551.0, New York,61,14401,36061014401,Census Tract 144.01, New York County,8018,9881,74321.0,0.0,40.7752485,-73.9475522,35620.0,"New York-Newark-Jersey City, N",3.411091,3.4,0.01326170462,7.92764e-06,4,74320,144.01
144.02,202,"Census Tract 144.02, New York County, New York",1481.0,6630.0, New York,61,14402,36061014402,Census Tract 144.02, New York County,8677,10638,176870.0,0.0,40.7762431,-73.9453169,35620.0,"New York-Newark-Jersey City, N",2.966768,3.0,0.02240767573,1.88666e-05,3,176869,144.02
145.0,1077,"Census Tract 145, Kings County, New York",783.0,3909.0, New York,47,14500,36047014500,Census Tract 145, Kings County,9890,11962,216626.0,0.0,40.6613672,-73.9949634,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02125515137,2.306829e-05,4,216626,145.0
145.0,1077,"Census Tract 145, Bronx County, New York",1553.0,7112.0, New York,5,14500,36005014500,Census Tract 145, Bronx County,7572,9351,181903.0,0.0,40.8315139,-73.9070259,35620.0,"New York-Newark-Jersey City, N",3.97646,4.0,0.01817733975,1.941956e-05,4,181903,145.0
145.0,1077,"Census Tract 145, Queens County, New York",576.0,2331.0, New York,81,14500,36081014500,Census Tract 145, Queens County,8503,10437,127743.0,0.0,40.7642808,-73.9075078,35620.0,"New York-Newark-Jersey City, N",3.007743,3.0,0.0151790337,1.362388e-05,3,127743,145.0
145.0,1077,"Census Tract 145, New York County, New York",1398.0,6270.0, New York,61,14500,36061014500,Census Tract 145, New York County,8019,9882,177137.0,0.0,40.7698209,-73.9842729,35620.0,"New York-Newark-Jersey City, N",3.937163,3.9,0.01917899757,1.889346e-05,4,177138,145.0
146.01,118,"Census Tract 146.01, New York County, New York",853.0,4263.0, New York,61,14601,36061014601,Census Tract 146.01, New York County,8020,9883,74341.0,0.0,40.7771916,-73.9521608,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01326160722,7.92997e-06,4,74340,146.01
146.02,149,"Census Tract 146.02, New York County, New York",1637.0,8006.0, New York,61,14602,36061014602,Census Tract 146.02, New York County,8653,10613,109177.0,0.0,40.7788147,-73.950975,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01478408858,1.164615e-05,4,109175,146.02
146.04,1847,"Census Tract 146.04, Richmond County, New York",1962.0,7041.0, New York,85,14604,36085014604,Census Tract 146.04, Richmond County,8234,10129,1129001.0,0.0,40.5500383,-74.1597547,35620.0,"New York-Newark-Jersey City, N",2.985229,3.0,0.04806535762,0.00012002933,3,1129002,146.04
146.07,1230,"Census Tract 146.07, Richmond County, New York",1259.0,4725.0, New York,85,14607,36085014607,Census Tract 146.07, Richmond County,8711,10677,683480.0,0.0,40.556922,-74.1641209,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03657556474,7.267076e-05,3,683476,146.07
147.0,1736,"Census Tract 147, Kings County, New York",537.0,2646.0, New York,47,14700,36047014700,Census Tract 147, Kings County,9891,11963,105979.0,0.0,40.6598558,-73.989672,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01413942638,1.128539e-05,4,105979,147.0
147.0,1736,"Census Tract 147, Queens County, New York",607.0,2712.0, New York,81,14700,36081014700,Census Tract 147, Queens County,8510,10444,147950.0,0.0,40.7629976,-73.9107521,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0199826033,1.577868e-05,3,147949,147.0
147.0,1736,"Census Tract 147, Richmond County, New York",888.0,3188.0, New York,85,14700,36085014700,Census Tract 147, Richmond County,8113,9984,1667034.0,2000.0,40.6187861,-74.1123456,35620.0,"New York-Newark-Jersey City, N",2.976756,3.0,0.05937749819,0.00017762326,3,1669033,147.0
147.0,1736,"Census Tract 147, New York County, New York",790.0,3162.0, New York,61,14700,36061014700,Census Tract 147, New York County,8168,10046,65417.0,0.0,40.7713286,-73.9888036,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01082714306,6.97756e-06,4,65417,147.0
147.01,21,"Census Tract 147.01, Bronx County, New York",1493.0,6162.0, New York,5,14701,36005014701,Census Tract 147.01, Bronx County,9765,11829,138463.0,0.0,40.8342314,-73.905331,35620.0,"New York-Newark-Jersey City, N",3.986182,4.0,0.01682080846,1.478254e-05,4,138463,147.01
147.02,18,"Census Tract 147.02, Bronx County, New York",1318.0,5274.0, New York,5,14702,36005014702,Census Tract 147.02, Bronx County,9965,12051,116306.0,0.0,40.836535,-73.9043914,35620.0,"New York-Newark-Jersey City, N",3.99797,4.0,0.01708429098,1.24175e-05,4,116306,147.02
148.0,677,"Census Tract 148, Kings County, New York",354.0,1242.0, New York,47,14800,36047014800,Census Tract 148, Kings County,9715,11778,133459.0,0.0,40.6167077,-74.012961,35620.0,"New York-Newark-Jersey City, N",2.392761,2.4,0.01656755407,1.420247e-05,2,133458,148.0
148.0,677,"Census Tract 148, Queens County, New York",385.0,1615.0, New York,81,14800,36081014800,Census Tract 148, Queens County,8511,10445,157056.0,0.0,40.6945021,-73.8223729,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02724174611,1.673308e-05,3,157058,148.0
148.01,53,"Census Tract 148.01, New York County, New York",672.0,2724.0, New York,61,14801,36061014801,Census Tract 148.01, New York County,8021,9884,51979.0,0.0,40.7788416,-73.9560743,35620.0,"New York-Newark-Jersey City, N",3.100567,3.1,0.01025015459,5.54482e-06,3,51979,148.01
148.02,157,"Census Tract 148.02, New York County, New York",1650.0,6735.0, New York,61,14802,36061014802,Census Tract 148.02, New York County,8022,9885,125621.0,0.0,40.7810927,-73.9544321,35620.0,"New York-Newark-Jersey City, N",3.092463,3.1,0.01487080354,1.340109e-05,3,125622,148.02
149.0,1341,"Census Tract 149, Bronx County, New York",919.0,4611.0, New York,5,14900,36005014900,Census Tract 149, Bronx County,8793,10768,155991.0,0.0,40.832603,-73.9014881,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01841731271,1.66534e-05,4,155990,149.0
149.0,1341,"Census Tract 149, Queens County, New York",406.0,1822.0, New York,81,14900,36081014900,Census Tract 149, Queens County,8512,10446,106596.0,0.0,40.7618538,-73.9144442,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01369407541,1.136814e-05,3,106596,149.0
149.0,1341,"Census Tract 149, New York County, New York",1032.0,5156.0, New York,61,14900,36061014900,Census Tract 149, New York County,8023,9886,174054.0,0.0,40.7723543,-73.9824832,35620.0,"New York-Newark-Jersey City, N",3.686075,3.7,0.01853947179,1.856523e-05,4,174054,149.0
150.0,743,"Census Tract 150, Kings County, New York",437.0,1592.0, New York,47,15000,36047015000,Census Tract 150, Kings County,9892,11964,133505.0,0.0,40.6153783,-74.0107586,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01658179003,1.420728e-05,3,133506,150.0
150.0,743,"Census Tract 150, Queens County, New York",604.0,2562.0, New York,81,15000,36081015000,Census Tract 150, Queens County,8504,10438,147117.0,0.0,40.6934064,-73.821155,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02652322275,1.567369e-05,3,147116,150.0
150.01,37,"Census Tract 150.01, New York County, New York",600.0,2159.0, New York,61,15001,36061015001,Census Tract 150.01, New York County,8169,10047,51643.0,0.0,40.7801987,-73.9592834,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.01020072594,5.50898e-06,1,51642,150.01
150.02,91,"Census Tract 150.02, New York County, New York",1518.0,4545.0, New York,61,15002,36061015002,Census Tract 150.02, New York County,8177,10055,125571.0,0.0,40.7824499,-73.9576478,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.01486359148,1.339579e-05,1,125570,150.02
151.0,2991,"Census Tract 151, Kings County, New York",1046.0,4170.0, New York,47,15100,36047015100,Census Tract 151, Kings County,9645,11705,149311.0,0.0,40.665689,-73.9825855,35620.0,"New York-Newark-Jersey City, N",3.167873,3.2,0.01674078678,1.590111e-05,3,149312,151.0
151.0,2991,"Census Tract 151, Bronx County, New York",1155.0,5165.0, New York,5,15100,36005015100,Census Tract 151, Bronx County,8794,10769,208933.0,0.0,40.8310843,-73.8984813,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0239005007,2.23049e-05,4,208932,151.0
151.0,2991,"Census Tract 151, Queens County, New York",536.0,2582.0, New York,81,15100,36081015100,Census Tract 151, Queens County,9295,11336,133442.0,0.0,40.7601669,-73.9108442,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01548205873,1.423092e-05,3,133442,151.0
151.0,2991,"Census Tract 151, Richmond County, New York",1372.0,5602.0, New York,85,15100,36085015100,Census Tract 151, Richmond County,8108,9979,1004814.0,0.0,40.6195298,-74.1275942,35620.0,"New York-Newark-Jersey City, N",2.537477,2.5,0.04290170532,0.00010693582,3,1004816,151.0
152.0,1443,"Census Tract 152, Kings County, New York",681.0,2650.0, New York,47,15200,36047015200,Census Tract 152, Kings County,8740,10710,268135.0,0.0,40.6145072,-74.0244665,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.0255048102,2.853385e-05,2,268136,152.0
152.0,1443,"Census Tract 152, Bronx County, New York",661.0,2604.0, New York,5,15200,36005015200,Census Tract 152, Bronx County,9964,12050,284310.0,0.0,40.8263809,-73.8249096,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02899608872,3.034992e-05,3,284309,152.0
152.0,1443,"Census Tract 152, Queens County, New York",624.0,2906.0, New York,81,15200,36081015200,Census Tract 152, Queens County,8505,10439,185295.0,0.0,40.6937454,-73.8137824,35620.0,"New York-Newark-Jersey City, N",3.129385,3.1,0.02092194439,1.97413e-05,3,185295,152.0
152.0,1443,"Census Tract 152, New York County, New York",1924.0,7576.0, New York,61,15200,36061015200,Census Tract 152, New York County,8178,10056,189340.0,529192.0,40.7792328,-73.9390563,35620.0,"New York-Newark-Jersey City, N",3.524549,3.5,0.04383851388,7.664796e-05,4,718533,152.0
153.0,1281,"Census Tract 153, Kings County, New York",534.0,2530.0, New York,47,15300,36047015300,Census Tract 153, Kings County,9893,11965,150477.0,0.0,40.6681002,-73.9805759,35620.0,"New York-Newark-Jersey City, N",2.939171,2.9,0.01677984036,1.602571e-05,3,150477,153.0
153.0,1281,"Census Tract 153, Bronx County, New York",901.0,4311.0, New York,5,15300,36005015300,Census Tract 153, Bronx County,9933,12011,236836.0,0.0,40.8334809,-73.8941429,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02276920815,2.528467e-05,4,236835,153.0
