census,county,state,income,population,tract,GEOID20,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area
158.02,Queens County,New York,918.0,4629.0,015802,36081015802,7642,9430,278405.0,0.0,40.6875454,-73.819636,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02533221282,2.965842e-05,3,278404
159.0,Queens County,New York,627.0,3359.0,015900,36081015900,7856,9693,169686.0,0.0,40.7557869,-73.9183424,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01935174042,1.80951e-05,4,169688
161.0,Queens County,New York,545.0,2301.0,016100,36081016100,9302,11344,107688.0,0.0,40.7550818,-73.9145861,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01463570227,1.148345e-05,4,107688
163.0,Queens County,New York,928.0,3422.0,016300,36081016300,8514,10448,218241.0,0.0,40.7563079,-73.909882,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02392767554,2.327306e-05,3,218243
164.0,Queens County,New York,857.0,4082.0,016400,36081016400,7880,9718,197823.0,0.0,40.68508,-73.8165574,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02296196341,2.107328e-05,3,197822
166.0,Queens County,New York,971.0,3840.0,016600,36081016600,8515,10449,202882.0,0.0,40.6812765,-73.8207045,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02760897225,2.161093e-05,3,202881
168.0,Queens County,New York,737.0,3405.0,016800,36081016800,8516,10450,211385.0,0.0,40.6793675,-73.8172334,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02259147855,2.251579e-05,3,211382
170.0,Queens County,New York,588.0,2751.0,017000,36081017000,8517,10452,217461.0,0.0,40.6843144,-73.8120017,35620.0,"New York-Newark-Jersey City, N",3.06968,3.1,0.02569606494,2.316485e-05,3,217459
172.0,Queens County,New York,401.0,1845.0,017200,36081017200,8519,10454,191064.0,0.0,40.6823328,-73.8114011,35620.0,"New York-Newark-Jersey City, N",3.055513,3.1,0.02512945022,2.035252e-05,3,191064
141.0,Richmond County,New York,654.0,2564.0,014100,36085014100,8253,10155,311360.0,0.0,40.6288617,-74.1268936,35620.0,"New York-Newark-Jersey City, N",2.999645,3.0,0.02601882254,3.314041e-05,3,311359
146.04,Richmond County,New York,1962.0,7041.0,014604,36085014604,8234,10129,1129001.0,0.0,40.5500383,-74.1597547,35620.0,"New York-Newark-Jersey City, N",2.985229,3.0,0.04806535762,0.00012002933,3,1129002
146.07,Richmond County,New York,1259.0,4725.0,014607,36085014607,8711,10677,683480.0,0.0,40.556922,-74.1641209,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03657556474,7.267076e-05,3,683476
147.0,Richmond County,New York,888.0,3188.0,014700,36085014700,8113,9984,1667034.0,2000.0,40.6187861,-74.1123456,35620.0,"New York-Newark-Jersey City, N",2.976756,3.0,0.05937749819,0.00017762326,3,1669033
151.0,Richmond County,New York,1372.0,5602.0,015100,36085015100,8108,9979,1004814.0,0.0,40.6195298,-74.1275942,35620.0,"New York-Newark-Jersey City, N",2.537477,2.5,0.04290170532,0.00010693582,3,1004816
156.01,Richmond County,New York,1832.0,6075.0,015601,36085015601,8109,9980,1429954.0,0.0,40.5421524,-74.1545777,35620.0,"New York-Newark-Jersey City, N",2.547584,2.5,0.04971467378,0.00015200724,3,1429955
156.02,Richmond County,New York,934.0,3325.0,015602,36085015602,8110,9981,881072.0,0.0,40.5360199,-74.1618034,35620.0,"New York-Newark-Jersey City, N",2.999991,3.0,0.04189248523,9.365147e-05,3,881073
156.03,Richmond County,New York,1401.0,4636.0,015603,36085015603,8111,9982,969267.0,2670770.0,40.5314236,-74.1553663,35620.0,"New York-Newark-Jersey City, N",3.515884,3.5,0.09843013718,0.00038689544,4,3640037
169.01,Richmond County,New York,887.0,3679.0,016901,36085016901,8112,9983,823441.0,0.0,40.6123868,-74.1094587,35620.0,"New York-Newark-Jersey City, N",3.370619,3.4,0.05540913304,8.762393e-05,4,823440
170.05,Richmond County,New York,1263.0,4913.0,017005,36085017005,8125,9996,1389594.0,681.0,40.5385208,-74.1819957,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.05945309631,0.00014778296,3,1390275
170.09,Richmond County,New York,1223.0,4710.0,017009,36085017009,8618,10576,1182339.0,0.0,40.5429309,-74.1895874,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04639556581,0.00012568636,3,1182336
170.11,Richmond County,New York,1250.0,4514.0,017011,36085017011,8605,10560,719396.0,0.0,40.5456376,-74.1702297,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03618638514,7.647714e-05,3,719395
170.12,Richmond County,New York,1041.0,4020.0,017012,36085017012,8646,10606,922584.0,0.0,40.5529791,-74.1734596,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04787488981,9.808823e-05,3,922584
176.0,Richmond County,New York,1246.0,4897.0,017600,36085017600,8126,9998,3265505.0,2161742.0,40.5252077,-74.1711061,35620.0,"New York-Newark-Jersey City, N",3.323367,3.3,0.10559338195,0.0005767973,4,5427247
177.01,Richmond County,New York,1067.0,3456.0,017701,36085017701,7947,9793,2935055.0,2825.0,40.6028548,-74.1067914,35620.0,"New York-Newark-Jersey City, N",1.195083,1.2,0.09386170826,0.00031258361,1,2937880
177.02,Richmond County,New York,823.0,2562.0,017702,36085017702,7946,9792,586941.0,0.0,40.5981757,-74.097294,35620.0,"New York-Newark-Jersey City, N",2.541403,2.5,0.03619368398,6.244446e-05,3,586941
187.01,Richmond County,New York,469.0,1791.0,018701,36085018701,8597,10551,385154.0,0.0,40.6107434,-74.1272545,35620.0,"New York-Newark-Jersey City, N",3.02031,3.0,0.02822481377,4.098415e-05,3,385155
187.03,Richmond County,New York,961.0,4387.0,018703,36085018703,8002,9862,474507.0,0.0,40.6033616,-74.128907,35620.0,"New York-Newark-Jersey City, N",3.002266,3.0,0.03052374904,5.048637e-05,3,474505
187.04,Richmond County,New York,703.0,3459.0,018704,36085018704,7949,9795,538794.0,0.0,40.6043769,-74.1237416,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0314754115,5.732769e-05,3,538797
189.01,Richmond County,New York,1167.0,4562.0,018901,36085018901,8170,10048,1136446.0,0.0,40.6119223,-74.140048,35620.0,"New York-Newark-Jersey City, N",3.38978,3.4,0.05059869957,0.00012093025,4,1136441
189.02,Richmond County,New York,1446.0,5742.0,018902,36085018902,8619,10577,755077.0,0.0,40.6050832,-74.1379801,35620.0,"New York-Newark-Jersey City, N",3.997726,4.0,0.04478456321,8.034076e-05,4,755079
197.0,Richmond County,New York,471.0,1756.0,019700,36085019700,8171,10049,300157.0,0.0,40.6169844,-74.1352404,35620.0,"New York-Newark-Jersey City, N",2.980033,3.0,0.02888486238,3.194231e-05,3,300155
198.0,Richmond County,New York,1969.0,7075.0,019800,36085019800,8710,10676,5586388.0,4546063.0,40.5135721,-74.2021256,35620.0,"New York-Newark-Jersey City, N",3.234243,3.2,0.14650740747,0.00107668253,3,10132449
201.0,Richmond County,New York,983.0,3655.0,020100,36085020100,8114,9985,628188.0,0.0,40.6240388,-74.1342646,35620.0,"New York-Newark-Jersey City, N",2.988541,3.0,0.04407057114,6.685801e-05,3,628186
207.01,Richmond County,New York,703.0,3164.0,020701,36085020701,8003,9863,417768.0,106511.0,40.6391004,-74.1389016,35620.0,"New York-Newark-Jersey City, N",3.562056,3.6,0.03993798268,5.58107e-05,4,524273
207.02,Richmond County,New York,429.0,2133.0,020702,36085020702,8004,9864,542033.0,289198.0,40.639424,-74.1303523,35620.0,"New York-Newark-Jersey City, N",3.000107,3.0,0.05660086282,8.848804e-05,3,831231
208.03,Richmond County,New York,2003.0,7595.0,020803,36085020803,8172,10050,2098034.0,0.0,40.5328231,-74.2106656,35620.0,"New York-Newark-Jersey City, N",3.020856,3.0,0.05968573171,0.00022299489,3,2098034
208.04,Richmond County,New York,1811.0,6228.0,020804,36085020804,8173,10051,1330758.0,0.0,40.5358036,-74.1995324,35620.0,"New York-Newark-Jersey City, N",2.881226,2.9,0.04946876507,0.00014144867,3,1330753
208.05,Richmond County,New York,1727.0,6337.0,020805,36085020805,7948,9794,1127289.0,7616.0,40.5477446,-74.2142526,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.04512204493,0.00012065257,4,1134906
213.0,Richmond County,New York,1168.0,4866.0,021300,36085021300,8620,10578,784577.0,0.0,40.6326156,-74.138903,35620.0,"New York-Newark-Jersey City, N",3.354229,3.4,0.04695694364,8.351303e-05,4,784574
223.0,Richmond County,New York,603.0,2739.0,022300,36085022300,8174,10052,766316.0,606238.0,40.6366982,-74.149025,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0530913935,0.0001461126,4,1372553
226.01,Richmond County,New York,1848.0,6858.0,022601,36085022601,8008,9870,1747826.0,522.0,40.5313464,-74.219857,35620.0,"New York-Newark-Jersey City, N",3.382336,3.4,0.07413544724,0.00018582359,4,1748344
211.0,New York County,New York,1772.0,10709.0,021100,36061021100,8065,9930,347994.0,304929.0,40.8159057,-73.9631154,35620.0,"New York-Newark-Jersey City, N",2.764341,2.8,0.03709343861,6.968796e-05,3,652923
212.0,New York County,New York,793.0,4160.0,021200,36061021200,8066,9931,176396.0,0.0,40.813761,-73.9390011,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01805917488,1.882664e-05,4,176396
213.03,New York County,New York,1048.0,6307.0,021303,36061021303,9934,12012,153292.0,0.0,40.8145587,-73.9531391,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02258078288,1.636092e-05,4,153292
214.0,New York County,New York,473.0,3143.0,021400,36061021400,8067,9932,135576.0,0.0,40.8177873,-73.9362053,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01529960059,1.447087e-05,4,135577
215.0,New York County,New York,1070.0,4277.0,021500,36061021500,8673,10634,69708.0,0.0,40.8135272,-73.9494713,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01539992716,7.43988e-06,4,69708
216.0,New York County,New York,1860.0,9267.0,021600,36061021600,8679,10640,173198.0,0.0,40.8006768,-73.954388,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01859314956,1.848163e-05,4,173197
218.0,New York County,New York,1140.0,6198.0,021800,36061021800,8069,9934,181869.0,0.0,40.8032221,-73.9525241,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01880529821,1.940789e-05,4,181870
219.0,New York County,New York,1348.0,6121.0,021900,36061021900,8070,9935,279413.0,189776.0,40.8185701,-73.9603228,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03798036177,5.007985e-05,4,469188
220.0,New York County,New York,1455.0,6503.0,022000,36061022000,8680,10641,174954.0,0.0,40.8057836,-73.950657,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01855453428,1.867052e-05,4,174954
221.02,New York County,New York,587.0,2690.0,022102,36061022102,8071,9936,99000.0,0.0,40.8186544,-73.9461862,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01484560253,1.056693e-05,4,99000
222.0,New York County,New York,680.0,3479.0,022200,36061022200,8638,10597,181422.0,0.0,40.8083402,-73.9487876,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01879775024,1.936158e-05,4,181423
223.01,New York County,New York,1494.0,8102.0,022301,36061022301,8180,10058,186810.0,133262.0,40.8221683,-73.9578271,35620.0,"New York-Newark-Jersey City, N",2.738309,2.7,0.03439924874,3.416506e-05,3,320069
224.0,New York County,New York,1692.0,7363.0,022400,36061022400,8072,9938,194691.0,0.0,40.8111222,-73.9469598,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02005767107,2.077838e-05,4,194690
225.0,New York County,New York,1907.0,10897.0,022500,36061022500,8642,10602,262466.0,142349.0,40.8250966,-73.9571997,35620.0,"New York-Newark-Jersey City, N",2.395786,2.4,0.03473057818,4.321309e-05,2,404819
226.0,New York County,New York,774.0,4704.0,022600,36061022600,8073,9939,152983.0,0.0,40.8134304,-73.9448115,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01857032411,1.632774e-05,4,152983
227.0,New York County,New York,804.0,5321.0,022700,36061022700,8062,9926,150708.0,0.0,40.8229662,-73.9464621,35620.0,"New York-Newark-Jersey City, N",3.763719,3.8,0.01771000833,1.608716e-05,4,150708
228.0,New York County,New York,1285.0,6106.0,022800,36061022800,8074,9940,180633.0,0.0,40.8159297,-73.9432453,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01875508275,1.92795e-05,4,180633
229.0,New York County,New York,1825.0,9075.0,022900,36061022900,8075,9941,211053.0,136745.0,40.8270084,-73.9554483,35620.0,"New York-Newark-Jersey City, N",2.466382,2.5,0.03625553677,3.712741e-05,2,347799
230.0,New York County,New York,1585.0,8589.0,023000,36061023000,8076,9942,173688.0,0.0,40.8184725,-73.9413895,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01850386853,1.853882e-05,4,173687
231.0,New York County,New York,1270.0,6750.0,023100,36061023100,9935,12013,182674.0,0.0,40.8258302,-73.9440935,35620.0,"New York-Newark-Jersey City, N",3.811522,3.8,0.0180317551,1.950026e-05,4,182675
232.0,New York County,New York,1925.0,9518.0,023200,36061023200,8628,10586,180488.0,0.0,40.8210133,-73.9395314,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0187535814,1.926544e-05,4,180488
233.0,New York County,New York,1085.0,6974.0,023300,36061023300,8614,10571,232212.0,294444.0,40.8289458,-73.9513615,35620.0,"New York-Newark-Jersey City, N",2.44384,2.4,0.03908723886,5.622319e-05,2,526657
234.0,New York County,New York,863.0,4945.0,023400,36061023400,8127,9999,108228.0,0.0,40.8237307,-73.9386704,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01841980444,1.155283e-05,4,108228
235.01,New York County,New York,1336.0,6751.0,023501,36061023501,8128,10000,179045.0,0.0,40.8289967,-73.9418352,35620.0,"New York-Newark-Jersey City, N",3.759842,3.8,0.01767980134,1.911371e-05,4,179045
235.02,New York County,New York,295.0,1845.0,023502,36061023502,8129,10001,41338.0,0.0,40.8278881,-73.9389277,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01031046197,4.41273e-06,4,41336
236.0,New York County,New York,1915.0,7679.0,023600,36061023600,8130,10002,263164.0,127979.0,40.8249736,-73.9354598,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0311811606,4.175299e-05,4,391142
237.0,New York County,New York,1303.0,6439.0,023700,36061023700,8131,10003,271911.0,280838.0,40.8306255,-73.94856,35620.0,"New York-Newark-Jersey City, N",2.41812,2.4,0.04020370263,5.901128e-05,2,552749
239.0,New York County,New York,526.0,3122.0,023900,36061023900,8132,10004,63850.0,0.0,40.8323375,-73.9410642,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01137615615,6.81648e-06,3,63849
241.0,New York County,New York,1586.0,8177.0,024100,36061024100,8647,10607,178781.0,212490.0,40.8351464,-73.9480107,35620.0,"New York-Newark-Jersey City, N",2.369992,2.4,0.03923916317,4.177464e-05,2,391275
243.01,New York County,New York,923.0,5192.0,024301,36061024301,8133,10005,105194.0,0.0,40.8359721,-73.9387601,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01430887358,1.123089e-05,3,105193
245.0,New York County,New York,2068.0,14089.0,024500,36061024500,8134,10007,212070.0,0.0,40.8366264,-73.942098,35620.0,"New York-Newark-Jersey City, N",2.558333,2.6,0.01958012138,2.26416e-05,3,212068
247.0,New York County,New York,1354.0,7170.0,024700,36061024700,8609,10565,256348.0,410802.0,40.8385682,-73.9473733,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.03937389601,7.123181e-05,2,667153
249.0,New York County,New York,145.0,957.0,024900,36061024900,8135,10008,60659.0,0.0,40.8391286,-73.9364494,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01179575798,6.47663e-06,3,60660
251.0,New York County,New York,517.0,2779.0,025100,36061025100,8655,10615,159422.0,0.0,40.840326,-73.9399227,35620.0,"New York-Newark-Jersey City, N",2.692754,2.7,0.01728008062,1.702175e-05,3,159422
253.0,New York County,New York,2000.0,12515.0,025300,36061025300,8681,10642,169344.0,0.0,40.8428948,-73.9383791,35620.0,"New York-Newark-Jersey City, N",2.805654,2.8,0.01839003399,1.808189e-05,3,169345
255.0,New York County,New York,1395.0,6173.0,025500,36061025500,8136,10009,441356.0,605826.0,40.8453597,-73.9446867,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.04611035817,0.00011181953,2,1047185
257.0,New York County,New York,896.0,4738.0,025700,36061025700,9341,11387,144062.0,0.0,40.8084355,-73.9540741,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01883384528,1.537457e-05,4,144063
259.0,New York County,New York,852.0,3642.0,025900,36061025900,8674,10635,75465.0,0.0,40.8232145,-73.9423561,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01682849876,8.05545e-06,4,75465
174.0,Queens County,New York,536.0,2277.0,017400,36081017400,8520,10455,190574.0,0.0,40.6805787,-73.8105518,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02507070995,2.029989e-05,3,190575
176.0,Queens County,New York,475.0,2011.0,017600,36081017600,8521,10456,189834.0,0.0,40.678825,-73.8097137,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02497390046,2.02206e-05,3,189835
178.0,Queens County,New York,491.0,2214.0,017800,36081017800,9303,11345,188705.0,0.0,40.6770911,-73.8087606,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02549675713,2.009939e-05,3,188702
179.01,Queens County,New York,256.0,1139.0,017901,36081017901,9048,11063,96372.0,0.0,40.7447208,-73.9259769,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01478166506,1.027529e-05,3,96373
180.0,Queens County,New York,320.0,1458.0,018000,36081018000,8522,10457,138242.0,0.0,40.6757857,-73.8054115,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01924337985,1.472433e-05,3,138242
181.01,Queens County,New York,812.0,3589.0,018101,36081018101,7727,9545,96143.0,0.0,40.7445099,-73.9241233,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01477315008,1.025096e-05,3,96145
181.02,Queens County,New York,661.0,3147.0,018102,36081018102,7643,9431,96555.0,0.0,40.7442918,-73.9222696,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01477947904,1.029475e-05,3,96556
182.0,Queens County,New York,581.0,2422.0,018200,36081018200,8524,10459,260745.0,0.0,40.6761566,-73.7991566,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02306112012,2.777241e-05,3,260744
183.0,Queens County,New York,1339.0,6126.0,018300,36081018300,7853,9690,215023.0,0.0,40.7453409,-73.9196687,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02192696976,2.292581e-05,3,215021
184.01,Queens County,New York,476.0,1999.0,018401,36081018401,8543,10483,190345.0,0.0,40.6751912,-73.7922208,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02279928625,2.027369e-05,3,190344
184.02,Queens County,New York,490.0,2399.0,018402,36081018402,8545,10485,212547.0,0.0,40.6789477,-73.7943611,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02276206768,2.263988e-05,3,212548
185.01,Queens County,New York,854.0,3377.0,018501,36081018501,7687,9494,98520.0,0.0,40.7387096,-73.9224312,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01496715076,1.050318e-05,3,98519
185.02,Queens County,New York,702.0,3061.0,018502,36081018502,8513,10447,98394.0,0.0,40.7405546,-73.9220647,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01496375629,1.048999e-05,3,98393
186.0,Queens County,New York,457.0,1847.0,018600,36081018600,8546,10486,180949.0,0.0,40.6798776,-73.7989572,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02408835407,1.927418e-05,3,180948
187.0,Queens County,New York,589.0,2922.0,018700,36081018700,8544,10484,241454.0,0.0,40.7366248,-73.9246582,35620.0,"New York-Newark-Jersey City, N",3.043555,3.0,0.02656746381,2.574062e-05,3,241451
188.0,Queens County,New York,239.0,1364.0,018800,36081018800,8551,10493,178872.0,0.0,40.6816256,-73.7998473,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02374370976,1.905332e-05,3,178869
189.0,Queens County,New York,672.0,3098.0,018900,36081018900,8556,10498,217706.0,0.0,40.7400819,-73.927999,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01982134352,2.321041e-05,3,217707
190.0,Queens County,New York,649.0,2461.0,019000,36081019000,8557,10499,188261.0,0.0,40.6853862,-73.795222,35620.0,"New York-Newark-Jersey City, N",3.393425,3.4,0.01922266457,2.005507e-05,4,188263
192.0,Queens County,New York,527.0,1928.0,019200,36081019200,8553,10495,201046.0,0.0,40.6838157,-73.8006369,35620.0,"New York-Newark-Jersey City, N",3.187096,3.2,0.02649501987,2.141623e-05,3,201046
194.0,Queens County,New York,653.0,2934.0,019400,36081019400,7623,9406,305897.0,0.0,40.68592,-73.8034759,35620.0,"New York-Newark-Jersey City, N",3.991267,4.0,0.02531332322,3.258629e-05,4,305895
